Identifier:,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,
  99,   -1708,   -0.0104,  -13795,   -0.1684,   12087,    0.1476,   37539,    0.2291,   28099,    0.3430,    9440,    0.1152,  -19400,   -0.1184,  -23392,   -0.2856,    3992,    0.0487,  -45222,   -0.2760,  -58033,   -0.7084,   12811,    0.1564,    7330,    0.0447,   10421,    0.1272,   -3091,   -0.0377,   48639,    0.2969,   19814,    0.2419,   28825,    0.3519,   40618,    0.2479,   11370,    0.1388,   29248,    0.3570,  -10422,   -0.0636,  -29844,   -0.3643,   19422,    0.2371,   27583,    0.1684,    8433,    0.1029,   19150,    0.2338,   14152,    0.0864,   17906,    0.2186,   -3754,   -0.0458,   20340,    0.1241,   14196,    0.1733,    6144,    0.0750,   55146,    0.3366,   14416,    0.1760,   40730,    0.4972,   16996,    0.1037,   20227,    0.2469,   -3231,   -0.0394,   21084,    0.1287,     764,    0.0093,   20320,    0.2481,   29487,    0.1800,   21475,    0.2622,    8012,    0.0978,   -4462,   -0.0272,   -8294,   -0.1012,    3832,    0.0468,   10480,    0.0640,    1859,    0.0227,    8621,    0.1052,    5826,    0.0356,   16943,    0.2068,  -11117,   -0.1357,   25691,    0.1568,    4706,    0.0574,   20985,    0.2562,   20651,    0.1260,   16815,    0.2053,    3836,    0.0468,   11084,    0.0677,     -72,   -0.0009,   11156,    0.1362,    -403,   -0.0025,   10755,    0.1313,  -11158,   -0.1362,    4924,    0.0301,    9490,    0.1158,   -4566,   -0.0557,    4308,    0.0263,    5113,    0.0624,    -805,   -0.0098,   -2448,   -0.0149,    5173,    0.0631,   -7621,   -0.0930,    7109,    0.0434,   -5958,   -0.0727,   13067,    0.1595,     711,    0.0043,     396,    0.0048,     315,    0.0038,    5064,    0.0309,   16586,    0.2025,  -11522,   -0.1407,    -719,   -0.0044,   -6010,   -0.0734,    5291,    0.0646,  -13433,   -0.0820,  -12432,   -0.1518,   -1001,   -0.0122,
 100,    2286,    0.0140,  -12171,   -0.1486,   14457,    0.1765,   32271,    0.1970,   23188,    0.2831,    9083,    0.1109,  -22729,   -0.1387,  -26630,   -0.3251,    3901,    0.0476,  -44823,   -0.2736,  -56232,   -0.6864,   11409,    0.1393,    7417,    0.0453,   11255,    0.1374,   -3838,   -0.0469,   59635,    0.3640,   26882,    0.3282,   32753,    0.3998,   45114,    0.2754,   13507,    0.1649,   31607,    0.3858,  -15639,   -0.0955,  -30581,   -0.3733,   14942,    0.1824,   27500,    0.1679,    6990,    0.0853,   20510,    0.2504,   12372,    0.0755,   18045,    0.2203,   -5673,   -0.0693,   23923,    0.1460,   15402,    0.1880,    8521,    0.1040,   59694,    0.3644,   14585,    0.1780,   45109,    0.5507,   17125,    0.1045,   16986,    0.2074,     139,    0.0017,   15978,    0.0975,   -4423,   -0.0540,   20401,    0.2490,   31299,    0.1910,   21818,    0.2663,    9481,    0.1157,    -617,   -0.0038,   -5336,   -0.0651,    4719,    0.0576,   10210,    0.0623,   -1160,   -0.0142,   11370,    0.1388,    5794,    0.0354,   17175,    0.2097,  -11381,   -0.1389,   29816,    0.1820,    6937,    0.0847,   22879,    0.2793,   20284,    0.1238,   18356,    0.2241,    1928,    0.0235,   14071,    0.0859,     446,    0.0054,   13625,    0.1663,    4010,    0.0245,   13419,    0.1638,   -9409,   -0.1149,    3057,    0.0187,    9306,    0.1136,   -6249,   -0.0763,    5090,    0.0311,    4784,    0.0584,     306,    0.0037,   -3519,   -0.0215,    4795,    0.0585,   -8314,   -0.1015,   10237,    0.0625,   -5736,   -0.0700,   15973,    0.1950,    4557,    0.0278,    3134,    0.0383,    1423,    0.0174,    4926,    0.0301,   18238,    0.2226,  -13312,   -0.1625,   -1534,   -0.0094,   -7359,   -0.0898,    5825,    0.0711,  -12924,   -0.0789,  -11899,   -0.1453,   -1025,   -0.0125,
 101,   -2513,   -0.0153,  -13183,   -0.1609,   10670,    0.1303,   29170,    0.1780,   17423,    0.2127,   11747,    0.1434,  -20639,   -0.1260,  -25829,   -0.3153,    5190,    0.0634,  -48127,   -0.2938,  -57926,   -0.7071,    9799,    0.1196,    1569,    0.0096,    5512,    0.0673,   -3943,   -0.0481,   71613,    0.4371,   33140,    0.4046,   38473,    0.4697,   48391,    0.2954,   17692,    0.2160,   30699,    0.3748,  -15605,   -0.0952,  -29187,   -0.3563,   13582,    0.1658,   31150,    0.1901,    9009,    0.1100,   22141,    0.2703,   10462,    0.0639,   16157,    0.1972,   -5695,   -0.0695,   23494,    0.1434,   15425,    0.1883,    8069,    0.0985,   59936,    0.3658,   11991,    0.1464,   47945,    0.5853,   21282,    0.1299,   19690,    0.2404,    1592,    0.0194,   16370,    0.0999,   -6633,   -0.0810,   23003,    0.2808,   35895,    0.2191,   27542,    0.3362,    8353,    0.1020,    4458,    0.0272,   -3431,   -0.0419,    7889,    0.0963,    8855,    0.0540,   -2939,   -0.0359,   11794,    0.1440,    6697,    0.0409,   17284,    0.2110,  -10587,   -0.1292,   33776,    0.2062,    6277,    0.0766,   27499,    0.3357,   16426,    0.1003,   15420,    0.1882,    1006,    0.0123,   12867,    0.0785,    -145,   -0.0018,   13012,    0.1588,    6125,    0.0374,   16242,    0.1983,  -10117,   -0.1235,    4081,    0.0249,    9934,    0.1213,   -5853,   -0.0714,    2886,    0.0176,    2180,    0.0266,     706,    0.0086,   -5606,   -0.0342,    4285,    0.0523,   -9891,   -0.1207,   10858,    0.0663,   -6480,   -0.0791,   17338,    0.2117,    5426,    0.0331,    3604,    0.0440,    1822,    0.0222,    7308,    0.0446,   19850,    0.2423,  -12542,   -0.1531,     406,    0.0025,   -6990,   -0.0853,    7396,    0.0903,  -13602,   -0.0830,  -10775,   -0.1315,   -2827,   -0.0345,
 102,   -4156,   -0.0254,  -15291,   -0.1867,   11135,    0.1359,   25447,    0.1553,   12191,    0.1488,   13256,    0.1618,  -16781,   -0.1024,  -24240,   -0.2959,    7459,    0.0911,  -45975,   -0.2806,  -55715,   -0.6801,    9740,    0.1189,     198,    0.0012,    5708,    0.0697,   -5510,   -0.0673,   77609,    0.4737,   34433,    0.4203,   43176,    0.5271,   44985,    0.2746,   14437,    0.1762,   30548,    0.3729,  -18506,   -0.1130,  -30525,   -0.3726,   12019,    0.1467,   32867,    0.2006,    8260,    0.1008,   24607,    0.3004,   16275,    0.0993,   16896,    0.2063,    -621,   -0.0076,   24617,    0.1503,   13118,    0.1601,   11499,    0.1404,   61535,    0.3756,    9713,    0.1186,   51822,    0.6326,   23822,    0.1454,   22899,    0.2795,     923,    0.0113,   11136,    0.0680,  -11500,   -0.1404,   22636,    0.2763,   34358,    0.2097,   30624,    0.3738,    3734,    0.0456,    5565,    0.0340,    -277,   -0.0034,    5842,    0.0713,    5311,    0.0324,   -4969,   -0.0607,   10280,    0.1255,    7054,    0.0431,   16772,    0.2047,   -9718,   -0.1186,   36587,    0.2233,    6170,    0.0753,   30417,    0.3713,   15735,    0.0960,   17310,    0.2113,   -1575,   -0.0192,   10091,    0.0616,   -1955,   -0.0239,   12046,    0.1471,    7303,    0.0446,   16854,    0.2057,   -9551,   -0.1166,    5362,    0.0327,    8812,    0.1076,   -3450,   -0.0421,    3707,    0.0226,    1196,    0.0146,    2511,    0.0307,   -4735,   -0.0289,    5447,    0.0665,  -10182,   -0.1243,   14286,    0.0872,   -5153,   -0.0629,   19439,    0.2373,    6596,    0.0403,    4111,    0.0502,    2485,    0.0303,    9782,    0.0597,   20113,    0.2455,  -10331,   -0.1261,    -305,   -0.0019,   -6925,   -0.0845,    6620,    0.0808,  -13195,   -0.0805,  -10058,   -0.1228,   -3137,   -0.0383,
 103,   -2952,   -0.0180,  -13154,   -0.1606,   10202,    0.1245,   26405,    0.1612,   11496,    0.1403,   14909,    0.1820,  -14946,   -0.0912,  -25108,   -0.3065,   10162,    0.1241,  -43625,   -0.2663,  -54726,   -0.6681,   11101,    0.1355,     940,    0.0057,    4444,    0.0542,   -3504,   -0.0428,   81521,    0.4976,   34177,    0.4172,   47344,    0.5779,   45246,    0.2762,   14776,    0.1804,   30470,    0.3720,  -21010,   -0.1282,  -33390,   -0.4076,   12380,    0.1511,   37829,    0.2309,   10950,    0.1337,   26879,    0.3281,   16533,    0.1009,   17793,    0.2172,   -1260,   -0.0154,   28493,    0.1739,   15592,    0.1903,   12901,    0.1575,   53255,    0.3251,    4678,    0.0571,   48577,    0.5930,   19328,    0.1180,   21718,    0.2651,   -2390,   -0.0292,    9408,    0.0574,  -14029,   -0.1713,   23437,    0.2861,   29115,    0.1777,   29821,    0.3640,    -706,   -0.0086,    6647,    0.0406,    1613,    0.0197,    5034,    0.0615,    1329,    0.0081,   -6503,   -0.0794,    7832,    0.0956,    8280,    0.0505,   18552,    0.2265,  -10272,   -0.1254,   34334,    0.2096,    3907,    0.0477,   30427,    0.3714,   14306,    0.0873,   17605,    0.2149,   -3299,   -0.0403,    7217,    0.0441,   -2377,   -0.0290,    9594,    0.1171,    5902,    0.0360,   17221,    0.2102,  -11319,   -0.1382,    9131,    0.0557,   10902,    0.1331,   -1771,   -0.0216,    2354,    0.0144,   -1442,   -0.0176,    3796,    0.0463,   -2945,   -0.0180,    7921,    0.0967,  -10866,   -0.1326,   13467,    0.0822,   -6285,   -0.0767,   19752,    0.2411,    6180,    0.0377,    3831,    0.0468,    2349,    0.0287,    9296,    0.0567,   18561,    0.2266,   -9265,   -0.1131,    1780,    0.0109,   -4438,   -0.0542,    6218,    0.0759,  -18345,   -0.1120,  -12736,   -0.1555,   -5609,   -0.0685,
 104,    1256,    0.0077,  -11623,   -0.1419,   12879,    0.1572,   23279,    0.1421,   11432,    0.1396,   11847,    0.1446,  -16191,   -0.0988,  -25490,   -0.3112,    9299,    0.1135,  -43556,   -0.2659,  -52592,   -0.6420,    9036,    0.1103,    2720,    0.0166,    6479,    0.0791,   -3759,   -0.0459,   80315,    0.4902,   34092,    0.4162,   46223,    0.5643,   48208,    0.2942,   19163,    0.2339,   29045,    0.3546,  -17934,   -0.1095,  -33112,   -0.4042,   15178,    0.1853,   37026,    0.2260,   10177,    0.1242,   26849,    0.3278,   15660,    0.0956,   16369,    0.1998,    -709,   -0.0087,   23700,    0.1447,   12477,    0.1523,   11223,    0.1370,   52663,    0.3214,    3162,    0.0386,   49501,    0.6043,   19327,    0.1180,   21170,    0.2584,   -1843,   -0.0225,    9245,    0.0564,  -16851,   -0.2057,   26096,    0.3186,   27214,    0.1661,   28321,    0.3457,   -1107,   -0.0135,    6218,    0.0380,    2023,    0.0247,    4195,    0.0512,     470,    0.0029,   -4982,   -0.0608,    5452,    0.0666,   10951,    0.0668,   18790,    0.2294,   -7839,   -0.0957,   33588,    0.2050,    2170,    0.0265,   31418,    0.3835,   12914,    0.0788,   18378,    0.2243,   -5464,   -0.0667,    4944,    0.0302,   -3351,   -0.0409,    8295,    0.1013,    2235,    0.0136,   15751,    0.1923,  -13516,   -0.1650,    8113,    0.0495,   10323,    0.1260,   -2210,   -0.0270,   -1089,   -0.0066,   -4550,   -0.0555,    3461,    0.0422,   -1921,   -0.0117,    7681,    0.0938,   -9602,   -0.1172,   10595,    0.0647,   -7723,   -0.0943,   18318,    0.2236,    8639,    0.0527,    4637,    0.0566,    4002,    0.0489,    9708,    0.0593,   17407,    0.2125,   -7699,   -0.0940,    3762,    0.0230,   -2729,   -0.0333,    6491,    0.0792,  -23539,   -0.1437,  -14583,   -0.1780,   -8956,   -0.1093,
 105,    8669,    0.0529,   -9110,   -0.1112,   17779,    0.2170,   19902,    0.1215,   10324,    0.1260,    9578,    0.1169,  -20278,   -0.1238,  -29632,   -0.3617,    9354,    0.1142,  -49454,   -0.3019,  -53193,   -0.6493,    3739,    0.0456,    6306,    0.0385,    6920,    0.0845,    -614,   -0.0075,   79378,    0.4845,   33421,    0.4080,   45957,    0.5610,   52654,    0.3214,   25081,    0.3062,   27573,    0.3366,  -21465,   -0.1310,  -34380,   -0.4197,   12915,    0.1577,   27347,    0.1669,    6782,    0.0828,   20565,    0.2510,   10745,    0.0656,   14684,    0.1793,   -3939,   -0.0481,   25518,    0.1558,   12801,    0.1563,   12717,    0.1552,   53190,    0.3247,    4065,    0.0496,   49125,    0.5997,   16064,    0.0980,   19590,    0.2391,   -3526,   -0.0430,   10453,    0.0638,  -18345,   -0.2239,   28798,    0.3515,   20024,    0.1222,   24082,    0.2940,   -4058,   -0.0495,    4045,    0.0247,    1278,    0.0156,    2767,    0.0338,    3021,    0.0184,   -1272,   -0.0155,    4293,    0.0524,   13509,    0.0825,   20480,    0.2500,   -6971,   -0.0851,   30874,    0.1884,     912,    0.0111,   29962,    0.3658,   14699,    0.0897,   20039,    0.2446,   -5340,   -0.0652,    1002,    0.0061,   -4953,   -0.0605,    5955,    0.0727,    1016,    0.0062,   13446,    0.1641,  -12430,   -0.1517,    9184,    0.0561,   10552,    0.1288,   -1368,   -0.0167,   -2603,   -0.0159,   -5432,   -0.0663,    2829,    0.0345,   -2310,   -0.0141,    8437,    0.1030,  -10747,   -0.1312,   10880,    0.0664,   -7574,   -0.0925,   18454,    0.2253,   11830,    0.0722,    5251,    0.0641,    6579,    0.0803,   10266,    0.0627,   19415,    0.2370,   -9149,   -0.1117,    4417,    0.0270,   -1518,   -0.0185,    5935,    0.0725,  -26874,   -0.1640,  -15213,   -0.1857,  -11661,   -0.1424,
 106,   13283,    0.0811,   -6378,   -0.0779,   19661,    0.2400,   23902,    0.1459,   11442,    0.1397,   12460,    0.1521,  -18136,   -0.1107,  -28422,   -0.3470,   10286,    0.1256,  -54448,   -0.3323,  -54516,   -0.6655,      68,    0.0008,    8665,    0.0529,    7827,    0.0955,     838,    0.0102,   76071,    0.4643,   31971,    0.3903,   44100,    0.5383,   64877,    0.3960,   30904,    0.3773,   33973,    0.4147,  -18949,   -0.1157,  -32949,   -0.4022,   14000,    0.1709,   21206,    0.1294,    3660,    0.0447,   17546,    0.2142,    4078,    0.0249,    7655,    0.0934,   -3577,   -0.0437,   28127,    0.1717,   13940,    0.1702,   14187,    0.1732,   54372,    0.3319,    2842,    0.0347,   51530,    0.6290,   19020,    0.1161,   20440,    0.2495,   -1420,   -0.0173,    7404,    0.0452,  -17571,   -0.2145,   24975,    0.3049,   13970,    0.0853,   17839,    0.2178,   -3869,   -0.0472,    5526,    0.0337,    1530,    0.0187,    3996,    0.0488,    4512,    0.0275,     453,    0.0055,    4059,    0.0495,   15594,    0.0952,   20155,    0.2460,   -4561,   -0.0557,   26790,    0.1635,    -849,   -0.0104,   27639,    0.3374,   13378,    0.0817,   21398,    0.2612,   -8020,   -0.0979,   -2752,   -0.0168,   -7178,   -0.0876,    4426,    0.0540,     915,    0.0056,   10311,    0.1259,   -9396,   -0.1147,    8672,    0.0529,    9609,    0.1173,    -937,   -0.0114,   -1686,   -0.0103,   -4509,   -0.0550,    2823,    0.0345,    1246,    0.0076,    8929,    0.1090,   -7683,   -0.0938,    7680,    0.0469,   -8629,   -0.1053,   16309,    0.1991,   13305,    0.0812,    6110,    0.0746,    7195,    0.0878,    8623,    0.0526,   18288,    0.2232,   -9665,   -0.1180,    5758,    0.0351,     333,    0.0041,    5425,    0.0662,  -27533,   -0.1681,  -15843,   -0.1934,  -11690,   -0.1427,
 107,   16284,    0.0994,   -2921,   -0.0357,   19205,    0.2344,   27859,    0.1700,   11839,    0.1445,   16020,    0.1956,  -27516,   -0.1679,  -32369,   -0.3951,    4853,    0.0592,  -53882,   -0.3289,  -49844,   -0.6085,   -4038,   -0.0493,   12004,    0.0733,    7301,    0.0891,    4703,    0.0574,   79111,    0.4829,   33199,    0.4053,   45912,    0.5605,   67628,    0.4128,   31784,    0.3880,   35844,    0.4376,  -18231,   -0.1113,  -31974,   -0.3903,   13743,    0.1678,   18489,    0.1129,    1844,    0.0225,   16645,    0.2032,    2159,    0.0132,    5658,    0.0691,   -3499,   -0.0427,   33722,    0.2058,   13872,    0.1693,   19850,    0.2423,   58845,    0.3592,    8735,    0.1066,   50110,    0.6117,   20119,    0.1228,   20402,    0.2491,    -283,   -0.0035,    8270,    0.0505,  -14182,   -0.1731,   22452,    0.2741,   11269,    0.0688,   16243,    0.1983,   -4974,   -0.0607,    6594,    0.0402,    1611,    0.0197,    4983,    0.0608,    5665,    0.0346,    1322,    0.0161,    4343,    0.0530,   17394,    0.1062,   19142,    0.2337,   -1748,   -0.0213,   25491,    0.1556,   -3397,   -0.0415,   28888,    0.3526,   12692,    0.0775,   20142,    0.2459,   -7450,   -0.0909,   -6382,   -0.0390,   -8595,   -0.1049,    2213,    0.0270,   -1843,   -0.0112,    7783,    0.0950,   -9626,   -0.1175,    5072,    0.0310,    8656,    0.1057,   -3584,   -0.0438,   -1707,   -0.0104,   -4874,   -0.0595,    3167,    0.0387,    1893,    0.0116,    8686,    0.1060,   -6793,   -0.0829,    7001,    0.0427,   -8843,   -0.1080,   15844,    0.1934,   13536,    0.0826,    7085,    0.0865,    6451,    0.0787,   10907,    0.0666,   20183,    0.2464,   -9276,   -0.1132,    5257,    0.0321,     733,    0.0089,    4524,    0.0552,  -24755,   -0.1511,  -12186,   -0.1488,  -12569,   -0.1534,
 108,   17379,    0.1061,   -3010,   -0.0367,   20389,    0.2489,   25391,    0.1550,   11066,    0.1351,   14325,    0.1749,  -31297,   -0.1910,  -32186,   -0.3929,     889,    0.0109,  -55140,   -0.3366,  -51302,   -0.6263,   -3838,   -0.0469,   16462,    0.1005,    8400,    0.1025,    8062,    0.0984,   81314,    0.4963,   37037,    0.4521,   44277,    0.5405,   70760,    0.4319,   32499,    0.3967,   38261,    0.4671,  -21837,   -0.1333,  -34301,   -0.4187,   12464,    0.1522,   18328,    0.1119,   -1972,   -0.0241,   20300,    0.2478,    -345,   -0.0021,    3295,    0.0402,   -3640,   -0.0444,   37636,    0.2297,   14537,    0.1775,   23099,    0.2820,   65804,    0.4016,   10704,    0.1307,   55100,    0.6726,   24555,    0.1499,   19935,    0.2434,    4620,    0.0564,    8228,    0.0502,  -12323,   -0.1504,   20551,    0.2509,    4157,    0.0254,   13728,    0.1676,   -9571,   -0.1168,    8069,    0.0493,    2369,    0.0289,    5700,    0.0696,    6172,    0.0377,     -71,   -0.0009,    6243,    0.0762,   14608,    0.0892,   16452,    0.2008,   -1844,   -0.0225,   23418,    0.1429,   -4864,   -0.0594,   28282,    0.3452,   15756,    0.0962,   21599,    0.2637,   -5843,   -0.0713,   -9034,   -0.0551,  -10628,   -0.1297,    1594,    0.0195,   -2852,   -0.0174,    4518,    0.0552,   -7370,   -0.0900,    1227,    0.0075,    5941,    0.0725,   -4714,   -0.0575,     -62,   -0.0004,   -4154,   -0.0507,    4092,    0.0500,    5385,    0.0329,   10201,    0.1245,   -4816,   -0.0588,    4471,    0.0273,  -11166,   -0.1363,   15637,    0.1909,   16559,    0.1011,    8149,    0.0995,    8410,    0.1027,   12756,    0.0779,   19873,    0.2426,   -7117,   -0.0869,    5841,    0.0357,    2668,    0.0326,    3173,    0.0387,  -22731,   -0.1387,   -9638,   -0.1177,  -13093,   -0.1598,
 109,   10467,    0.0639,   -4876,   -0.0595,   15343,    0.1873,   26193,    0.1599,   12461,    0.1521,   13732,    0.1676,  -32306,   -0.1972,  -32585,   -0.3978,     279,    0.0034,  -54336,   -0.3317,  -52164,   -0.6368,   -2172,   -0.0265,   23194,    0.1416,   14222,    0.1736,    8972,    0.1095,   88239,    0.5386,   44909,    0.5482,   43330,    0.5289,   68182,    0.4162,   29502,    0.3601,   38680,    0.4722,  -20105,   -0.1227,  -34067,   -0.4159,   13962,    0.1704,   16757,    0.1023,   -2812,   -0.0343,   19569,    0.2389,    1282,    0.0078,    4181,    0.0510,   -2899,   -0.0354,   35985,    0.2196,   10084,    0.1231,   25901,    0.3162,   71786,    0.4382,   18202,    0.2222,   53584,    0.6541,   24715,    0.1509,   23663,    0.2889,    1052,    0.0128,    3837,    0.0234,  -11534,   -0.1408,   15371,    0.1876,    -296,   -0.0018,    8960,    0.1094,   -9256,   -0.1130,   10668,    0.0651,    3352,    0.0409,    7316,    0.0893,    5127,    0.0313,    -176,   -0.0021,    5303,    0.0647,   12321,    0.0752,   13407,    0.1637,   -1086,   -0.0133,   24310,    0.1484,   -5223,   -0.0638,   29533,    0.3605,   15436,    0.0942,   20767,    0.2535,   -5331,   -0.0651,   -9678,   -0.0591,  -11168,   -0.1363,    1490,    0.0182,   -2771,   -0.0169,    2728,    0.0333,   -5499,   -0.0671,   -2667,   -0.0163,    4550,    0.0555,   -7217,   -0.0881,   -2065,   -0.0126,   -5898,   -0.0720,    3833,    0.0468,    7962,    0.0486,   11260,    0.1375,   -3298,   -0.0403,    4043,    0.0247,   -9740,   -0.1189,   13783,    0.1683,   17631,    0.1076,    9140,    0.1116,    8491,    0.1037,   12898,    0.0787,   18775,    0.2292,   -5877,   -0.0717,    6797,    0.0415,    3066,    0.0374,    3731,    0.0455,  -23248,   -0.1419,   -8681,   -0.1060,  -14567,   -0.1778,
 110,   10688,    0.0652,   -3136,   -0.0383,   13824,    0.1688,   22924,    0.1399,   10895,    0.1330,   12029,    0.1468,  -31043,   -0.1895,  -32114,   -0.3920,    1071,    0.0131,  -57053,   -0.3482,  -54627,   -0.6669,   -2426,   -0.0296,   26514,    0.1618,   15985,    0.1951,   10529,    0.1285,   93390,    0.5700,   49969,    0.6100,   43421,    0.5301,   64192,    0.3918,   24688,    0.3014,   39504,    0.4822,  -17176,   -0.1048,  -32932,   -0.4020,   15756,    0.1923,   20246,    0.1236,    -343,   -0.0042,   20589,    0.2513,   -1189,   -0.0073,    3135,    0.0383,   -4324,   -0.0528,   35979,    0.2196,   10124,    0.1236,   25855,    0.3156,   70516,    0.4304,   16546,    0.2020,   53970,    0.6588,   24252,    0.1480,   25696,    0.3137,   -1444,   -0.0176,   -4783,   -0.0292,  -15149,   -0.1849,   10366,    0.1265,    1982,    0.0121,   13472,    0.1645,  -11490,   -0.1403,   11107,    0.0678,    2447,    0.0299,    8660,    0.1057,    4181,    0.0255,    -914,   -0.0112,    5095,    0.0622,    8193,    0.0500,   11564,    0.1412,   -3371,   -0.0412,   22600,    0.1379,   -5492,   -0.0670,   28092,    0.3429,   15252,    0.0931,   20220,    0.2468,   -4968,   -0.0606,  -12267,   -0.0749,  -11376,   -0.1389,    -891,   -0.0109,     216,    0.0013,    3096,    0.0378,   -2880,   -0.0352,   -5098,   -0.0311,    3471,    0.0424,   -8569,   -0.1046,   -4356,   -0.0266,   -5559,   -0.0679,    1203,    0.0147,    9681,    0.0591,   11834,    0.1445,   -2153,   -0.0263,    2217,    0.0135,   -9152,   -0.1117,   11369,    0.1388,   17802,    0.1087,    9134,    0.1115,    8668,    0.1058,   15839,    0.0967,   17892,    0.2184,   -2053,   -0.0251,    8243,    0.0503,    4771,    0.0582,    3472,    0.0424,  -22212,   -0.1356,   -9007,   -0.1100,  -13205,   -0.1612,
 111,   14071,    0.0859,   -1987,   -0.0243,   16058,    0.1960,   21184,    0.1293,    8435,    0.1030,   12749,    0.1556,  -24522,   -0.1497,  -30120,   -0.3677,    5598,    0.0683,  -62930,   -0.3841,  -60089,   -0.7335,   -2841,   -0.0347,   29825,    0.1820,   18111,    0.2211,   11714,    0.1430,   88572,    0.5406,   47861,    0.5843,   40711,    0.4970,   59420,    0.3627,   19340,    0.2361,   40080,    0.4893,   -9205,   -0.0562,  -26389,   -0.3221,   17184,    0.2098,   15393,    0.0940,   -1978,   -0.0241,   17371,    0.2121,    1392,    0.0085,    4295,    0.0524,   -2903,   -0.0354,   33159,    0.2024,    6123,    0.0747,   27036,    0.3300,   65014,    0.3968,   11864,    0.1448,   53150,    0.6488,   25296,    0.1544,   24063,    0.2937,    1233,    0.0151,  -10768,   -0.0657,  -13846,   -0.1690,    3078,    0.0376,    5643,    0.0344,   12906,    0.1575,   -7263,   -0.0887,   11357,    0.0693,    2352,    0.0287,    9005,    0.1099,    3941,    0.0241,   -1063,   -0.0130,    5004,    0.0611,    6232,    0.0380,   10446,    0.1275,   -4214,   -0.0514,   22114,    0.1350,   -6492,   -0.0793,   28606,    0.3492,   14380,    0.0878,   18598,    0.2270,   -4218,   -0.0515,  -13685,   -0.0835,  -11645,   -0.1422,   -2040,   -0.0249,    -277,   -0.0017,     755,    0.0092,   -1032,   -0.0126,   -6965,   -0.0425,    2176,    0.0266,   -9141,   -0.1116,   -5100,   -0.0311,   -7169,   -0.0875,    2069,    0.0253,    6490,    0.0396,    9404,    0.1148,   -2914,   -0.0356,    4202,    0.0256,   -6804,   -0.0831,   11006,    0.1344,   19947,    0.1218,   10056,    0.1228,    9891,    0.1207,   16808,    0.1026,   16652,    0.2033,     156,    0.0019,    7215,    0.0440,    5013,    0.0612,    2202,    0.0269,  -22599,   -0.1379,   -7585,   -0.0926,  -15014,   -0.1833,
 112,   19815,    0.1209,    3026,    0.0369,   16789,    0.2050,   16725,    0.1021,    5289,    0.0646,   11436,    0.1396,  -24194,   -0.1477,  -30777,   -0.3757,    6583,    0.0804,  -65991,   -0.4028,  -62974,   -0.7687,   -3017,   -0.0368,   31466,    0.1921,   20215,    0.2468,   11251,    0.1373,   87995,    0.5371,   48376,    0.5905,   39619,    0.4836,   58491,    0.3570,   16025,    0.1956,   42466,    0.5184,   -6070,   -0.0370,  -19076,   -0.2329,   13006,    0.1588,   22378,    0.1366,    3308,    0.0404,   19070,    0.2328,    2963,    0.0181,    5531,    0.0675,   -2568,   -0.0313,   42568,    0.2598,   10102,    0.1233,   32466,    0.3963,   61712,    0.3767,    5638,    0.0688,   56074,    0.6845,   26481,    0.1616,   24425,    0.2982,    2056,    0.0251,  -14286,   -0.0872,  -12602,   -0.1538,   -1684,   -0.0206,    8279,    0.0505,   14504,    0.1771,   -6225,   -0.0760,   11562,    0.0706,    3255,    0.0397,    8307,    0.1014,    2545,    0.0155,    -725,   -0.0089,    3270,    0.0399,    7722,    0.0471,   10094,    0.1232,   -2372,   -0.0290,   22753,    0.1389,   -5649,   -0.0690,   28402,    0.3467,   16149,    0.0986,   19995,    0.2441,   -3846,   -0.0469,  -12349,   -0.0754,  -10840,   -0.1323,   -1509,   -0.0184,    -357,   -0.0022,     731,    0.0089,   -1088,   -0.0133,   -7646,   -0.0467,     523,    0.0064,   -8169,   -0.0997,   -3934,   -0.0240,   -7684,   -0.0938,    3750,    0.0458,    2336,    0.0143,    6999,    0.0854,   -4663,   -0.0569,    5735,    0.0350,   -4510,   -0.0551,   10245,    0.1251,   22637,    0.1382,    9932,    0.1212,   12705,    0.1551,   19426,    0.1186,   16471,    0.2011,    2955,    0.0361,    7780,    0.0475,    4553,    0.0556,    3227,    0.0394,  -22918,   -0.1399,   -7564,   -0.0923,  -15354,   -0.1874,
