Identifier:,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,
 227,  132422,    0.8083,   79844,    0.9747,   52578,    0.6418,   53642,    0.3274,   16652,    0.2033,   36990,    0.4516,   71194,    0.4345,   34571,    0.4220,   36623,    0.4471,   56687,    0.3460,   16004,    0.1954,   40683,    0.4966,   20054,    0.1224,  -18881,   -0.2305,   38935,    0.4753,  143712,    0.8772,   67182,    0.8201,   76530,    0.9342,   64947,    0.3964,   20787,    0.2538,   44160,    0.5391,   78438,    0.4788,   42652,    0.5207,   35786,    0.4369,   94680,    0.5779,   60846,    0.7428,   33834,    0.4130,   84410,    0.5152,   19439,    0.2373,   64971,    0.7931,   76721,    0.4683,   43486,    0.5309,   33235,    0.4057,   44779,    0.2733,   44493,    0.5431,     286,    0.0035,   52224,    0.3188,   14444,    0.1763,   37780,    0.4612,   46072,    0.2812,   10297,    0.1257,   35775,    0.4367,   40394,    0.2466,   40946,    0.4998,    -552,   -0.0067,   40550,    0.2475,   24415,    0.2980,   16135,    0.1970,   29688,    0.1812,   14191,    0.1732,   15497,    0.1892,   28273,    0.1726,    6879,    0.0840,   21394,    0.2612,    6348,    0.0387,   11923,    0.1455,   -5575,   -0.0681,   -1361,   -0.0083,   -8140,   -0.0994,    6779,    0.0828,  -27279,   -0.1665,   -4740,   -0.0579,  -22539,   -0.2751,   42651,    0.2603,   25514,    0.3115,   17137,    0.2092,  -10751,   -0.0656,  -13256,   -0.1618,    2505,    0.0306,   47039,    0.2871,   36805,    0.4493,   10234,    0.1249,   11656,    0.0711,   16111,    0.1967,   -4455,   -0.0544,   37775,    0.2306,   15527,    0.1895,   22248,    0.2716,   18931,    0.1155,    2121,    0.0259,   16810,    0.2052,   28206,    0.1722,   20070,    0.2450,    8136,    0.0993,   13623,    0.0832,    -945,   -0.0115,   14568,    0.1778,   34034,    0.2077,   22688,    0.2770,   11346,    0.1385,   24442,    0.1492,    8001,    0.0977,   16441,    0.2007,   18918,    0.1155,    3330,    0.0407,   15588,    0.1903,
 228,  139119,    0.8491,   82893,    1.0119,   56226,    0.6864,   50034,    0.3054,   14246,    0.1739,   35788,    0.4369,   65564,    0.4002,   35849,    0.4376,   29715,    0.3627,   59627,    0.3639,   19810,    0.2418,   39817,    0.4861,   18056,    0.1102,  -19294,   -0.2355,   37350,    0.4559,  139807,    0.8533,   60806,    0.7423,   79001,    0.9644,   65212,    0.3980,   20859,    0.2546,   44353,    0.5414,   85088,    0.5194,   42543,    0.5193,   42545,    0.5194,   92368,    0.5638,   59875,    0.7309,   32493,    0.3967,   86994,    0.5310,   21781,    0.2659,   65213,    0.7961,   76436,    0.4665,   44854,    0.5476,   31582,    0.3855,   40720,    0.2485,   44233,    0.5400,   -3513,   -0.0429,   54804,    0.3345,   16110,    0.1967,   38694,    0.4724,   46291,    0.2825,   10104,    0.1233,   36187,    0.4417,   38660,    0.2360,   42430,    0.5180,   -3770,   -0.0460,   45221,    0.2760,   30388,    0.3710,   14833,    0.1811,   31328,    0.1912,   13775,    0.1682,   17553,    0.2143,   29943,    0.1828,    7349,    0.0897,   22594,    0.2758,    4635,    0.0283,   11971,    0.1461,   -7336,   -0.0896,   -2706,   -0.0165,   -8533,   -0.1042,    5827,    0.0711,  -26572,   -0.1622,   -3876,   -0.0473,  -22696,   -0.2771,   43358,    0.2646,   24368,    0.2975,   18990,    0.2318,   -9624,   -0.0587,  -12395,   -0.1513,    2771,    0.0338,   45824,    0.2797,   37163,    0.4537,    8661,    0.1057,   11815,    0.0721,   15824,    0.1932,   -4009,   -0.0489,   38062,    0.2323,   15336,    0.1872,   22726,    0.2774,   18149,    0.1108,    3097,    0.0378,   15052,    0.1837,   28107,    0.1716,   20890,    0.2550,    7217,    0.0881,   16915,    0.1032,    1342,    0.0164,   15573,    0.1901,   35771,    0.2183,   22735,    0.2775,   13036,    0.1591,   29183,    0.1781,    9289,    0.1134,   19894,    0.2429,   23292,    0.1422,    3931,    0.0480,   19361,    0.2363,
 229,  137113,    0.8369,   80894,    0.9875,   56219,    0.6863,   47782,    0.2916,   13936,    0.1701,   33846,    0.4132,   69713,    0.4255,   38510,    0.4701,   31203,    0.3809,   59239,    0.3616,   21861,    0.2669,   37378,    0.4563,   17303,    0.1056,  -20734,   -0.2531,   38037,    0.4643,  135549,    0.8274,   58246,    0.7110,   77303,    0.9437,   61823,    0.3773,   20429,    0.2494,   41394,    0.5053,   95917,    0.5854,   45713,    0.5580,   50204,    0.6129,   94789,    0.5786,   61428,    0.7499,   33361,    0.4073,   88271,    0.5388,   23008,    0.2809,   65263,    0.7967,   74982,    0.4577,   41390,    0.5053,   33592,    0.4101,   35826,    0.2187,   43125,    0.5264,   -7299,   -0.0891,   61019,    0.3724,   18198,    0.2222,   42821,    0.5227,   49249,    0.3006,   11184,    0.1365,   38065,    0.4647,   37781,    0.2306,   42308,    0.5165,   -4527,   -0.0553,   42748,    0.2609,   28215,    0.3444,   14533,    0.1774,   33210,    0.2027,   14350,    0.1752,   18860,    0.2302,   33478,    0.2043,    8965,    0.1094,   24513,    0.2992,    5931,    0.0362,   13401,    0.1636,   -7470,   -0.0912,   -2513,   -0.0153,   -9126,   -0.1114,    6613,    0.0807,  -27489,   -0.1678,   -5861,   -0.0715,  -21628,   -0.2640,   45162,    0.2757,   23776,    0.2902,   21386,    0.2611,  -13075,   -0.0798,  -14544,   -0.1775,    1469,    0.0179,   48004,    0.2930,   38515,    0.4702,    9489,    0.1158,   12571,    0.0767,   13491,    0.1647,    -920,   -0.0112,   34633,    0.2114,   14406,    0.1759,   20227,    0.2469,   16646,    0.1016,    4985,    0.0609,   11661,    0.1424,   27602,    0.1685,   22171,    0.2707,    5431,    0.0663,   16684,    0.1018,    2540,    0.0310,   14144,    0.1727,   36656,    0.2237,   21379,    0.2610,   15277,    0.1865,   28344,    0.1730,    8798,    0.1074,   19546,    0.2386,   26273,    0.1604,    3008,    0.0367,   23265,    0.2840,
 230,  132531,    0.8089,   77511,    0.9462,   55020,    0.6717,   48996,    0.2991,   16543,    0.2019,   32453,    0.3962,   72012,    0.4395,   39888,    0.4869,   32124,    0.3922,   59910,    0.3657,   24240,    0.2959,   35670,    0.4354,   14531,    0.0887,  -23418,   -0.2859,   37949,    0.4633,  132207,    0.8070,   55026,    0.6717,   77181,    0.9422,   57898,    0.3534,   15193,    0.1855,   42705,    0.5213,  105563,    0.6443,   51619,    0.6301,   53944,    0.6585,   90652,    0.5533,   60352,    0.7367,   30300,    0.3699,   88529,    0.5404,   21952,    0.2680,   66577,    0.8127,   72409,    0.4420,   38467,    0.4696,   33942,    0.4143,   35573,    0.2171,   40551,    0.4950,   -4978,   -0.0608,   65423,    0.3993,   19060,    0.2327,   46363,    0.5660,   50181,    0.3063,   12111,    0.1478,   38070,    0.4647,   40241,    0.2456,   40484,    0.4942,    -243,   -0.0030,   40250,    0.2457,   26489,    0.3234,   13761,    0.1680,   34115,    0.2082,   14356,    0.1752,   19759,    0.2412,   32983,    0.2013,    8389,    0.1024,   24594,    0.3002,    6869,    0.0419,   14933,    0.1823,   -8064,   -0.0984,     787,    0.0048,   -8482,   -0.1035,    9269,    0.1132,  -30543,   -0.1864,   -8418,   -0.1028,  -22125,   -0.2701,   44144,    0.2694,   21347,    0.2606,   22797,    0.2783,  -12202,   -0.0745,  -14691,   -0.1793,    2489,    0.0304,   50280,    0.3069,   38498,    0.4700,   11782,    0.1438,   12549,    0.0766,   11728,    0.1432,     821,    0.0100,   32893,    0.2008,   14988,    0.1830,   17905,    0.2186,   15335,    0.0936,    5162,    0.0630,   10173,    0.1242,   28464,    0.1737,   22190,    0.2709,    6274,    0.0766,   15553,    0.0949,    3606,    0.0440,   11947,    0.1458,   38950,    0.2377,   22425,    0.2738,   16525,    0.2017,   30469,    0.1860,    9759,    0.1191,   20710,    0.2528,   29596,    0.1806,    4387,    0.0536,   25209,    0.3077,
 231,  125136,    0.7638,   74341,    0.9075,   50795,    0.6201,   51251,    0.3128,   17053,    0.2082,   34198,    0.4175,   73132,    0.4464,   42661,    0.5208,   30471,    0.3720,   58246,    0.3555,   26321,    0.3213,   31925,    0.3897,   14881,    0.0908,  -22406,   -0.2735,   37287,    0.4552,  129682,    0.7915,   54761,    0.6685,   74921,    0.9146,   55488,    0.3387,   17459,    0.2131,   38029,    0.4642,  113603,    0.6934,   55915,    0.6826,   57688,    0.7042,   93326,    0.5696,   64343,    0.7855,   28983,    0.3538,   94846,    0.5789,   27994,    0.3417,   66852,    0.8161,   71650,    0.4373,   35526,    0.4337,   36124,    0.4410,   34910,    0.2131,   35579,    0.4343,    -669,   -0.0082,   65791,    0.4016,   17572,    0.2145,   48219,    0.5886,   46120,    0.2815,   10663,    0.1302,   35457,    0.4328,   40087,    0.2447,   41101,    0.5017,   -1014,   -0.0124,   36881,    0.2251,   26378,    0.3220,   10503,    0.1282,   37089,    0.2264,   15054,    0.1838,   22035,    0.2690,   33672,    0.2055,    7269,    0.0887,   26403,    0.3223,    7451,    0.0455,   16236,    0.1982,   -8785,   -0.1072,    1204,    0.0073,   -8152,   -0.0995,    9356,    0.1142,  -30162,   -0.1841,  -10597,   -0.1294,  -19565,   -0.2388,   41869,    0.2556,   20632,    0.2519,   21237,    0.2592,  -11957,   -0.0730,  -15631,   -0.1908,    3674,    0.0449,   50302,    0.3070,   37884,    0.4625,   12418,    0.1516,   12882,    0.0786,    9077,    0.1108,    3805,    0.0464,   29376,    0.1793,   14143,    0.1726,   15233,    0.1860,   15316,    0.0935,    7476,    0.0913,    7840,    0.0957,   25044,    0.1529,   21276,    0.2597,    3768,    0.0460,   13543,    0.0827,    3839,    0.0469,    9704,    0.1185,   40451,    0.2469,   23588,    0.2879,   16863,    0.2059,   26189,    0.1598,    7177,    0.0876,   19012,    0.2321,   27909,    0.1703,    3590,    0.0438,   24319,    0.2969,
 232,  125576,    0.7665,   73803,    0.9009,   51773,    0.6320,   56269,    0.3434,   18178,    0.2219,   38091,    0.4650,   72650,    0.4434,   43660,    0.5330,   28990,    0.3539,   52353,    0.3195,   26678,    0.3257,   25675,    0.3134,   18559,    0.1133,  -20820,   -0.2542,   39379,    0.4807,  131584,    0.8031,   58163,    0.7100,   73421,    0.8963,   59630,    0.3640,   19982,    0.2439,   39648,    0.4840,  118008,    0.7203,   57343,    0.7000,   60665,    0.7406,   89793,    0.5481,   63819,    0.7791,   25974,    0.3171,   97331,    0.5941,   31170,    0.3805,   66161,    0.8077,   73553,    0.4489,   33783,    0.4124,   39770,    0.4855,   36032,    0.2199,   34081,    0.4160,    1951,    0.0238,   60792,    0.3711,   12171,    0.1486,   48621,    0.5935,   42443,    0.2591,    9254,    0.1130,   33189,    0.4052,   34457,    0.2103,   35546,    0.4339,   -1089,   -0.0133,   35017,    0.2137,   26519,    0.3237,    8498,    0.1037,   35348,    0.2158,   14862,    0.1814,   20486,    0.2501,   32635,    0.1992,    6082,    0.0742,   26553,    0.3241,    6981,    0.0426,   16320,    0.1992,   -9339,   -0.1140,    1746,    0.0107,   -6559,   -0.0801,    8305,    0.1014,  -28441,   -0.1736,   -9667,   -0.1180,  -18774,   -0.2292,   40150,    0.2451,   20258,    0.2473,   19892,    0.2428,  -12852,   -0.0784,  -15981,   -0.1951,    3129,    0.0382,   48048,    0.2933,   36132,    0.4411,   11916,    0.1455,   13515,    0.0825,    8493,    0.1037,    5022,    0.0613,   31467,    0.1921,   13598,    0.1660,   17869,    0.2181,   16615,    0.1014,    9296,    0.1135,    7319,    0.0893,   21296,    0.1300,   19801,    0.2417,    1495,    0.0183,   15126,    0.0923,    4699,    0.0574,   10427,    0.1273,   43375,    0.2647,   26210,    0.3200,   17165,    0.2095,   26543,    0.1620,    6458,    0.0788,   20085,    0.2452,   26764,    0.1634,    3120,    0.0381,   23644,    0.2886,
 233,  124831,    0.7619,   71509,    0.8729,   53322,    0.6509,   56543,    0.3451,   18011,    0.2199,   38532,    0.4704,   66558,    0.4063,   41511,    0.5067,   25047,    0.3058,   49001,    0.2991,   26820,    0.3274,   22181,    0.2708,   23738,    0.1449,  -18786,   -0.2293,   42524,    0.5191,  131279,    0.8013,   56115,    0.6850,   75164,    0.9176,   62627,    0.3823,   22605,    0.2759,   40022,    0.4886,  111728,    0.6820,   53585,    0.6541,   58143,    0.7098,   87852,    0.5362,   65073,    0.7944,   22779,    0.2781,  100011,    0.6104,   34980,    0.4270,   65031,    0.7939,   67044,    0.4092,   30224,    0.3690,   36820,    0.4495,   31162,    0.1902,   27597,    0.3369,    3565,    0.0435,   53867,    0.3288,    8620,    0.1052,   45247,    0.5523,   44085,    0.2691,   13236,    0.1616,   30849,    0.3766,   32346,    0.1974,   30856,    0.3767,    1490,    0.0182,   36056,    0.2201,   27923,    0.3409,    8133,    0.0993,   32628,    0.1992,   14117,    0.1723,   18511,    0.2260,   34862,    0.2128,    7678,    0.0937,   27184,    0.3318,    9819,    0.0599,   18630,    0.2274,   -8811,   -0.1076,    4080,    0.0249,   -3126,   -0.0382,    7206,    0.0880,  -25564,   -0.1560,   -8266,   -0.1009,  -17298,   -0.2112,   38435,    0.2346,   22832,    0.2787,   15603,    0.1905,   -9739,   -0.0594,  -14414,   -0.1760,    4675,    0.0571,   50412,    0.3077,   37322,    0.4556,   13090,    0.1598,   15850,    0.0967,    9792,    0.1195,    6058,    0.0740,   33003,    0.2014,   11597,    0.1416,   21406,    0.2613,   14668,    0.0895,    9316,    0.1137,    5352,    0.0653,   23369,    0.1426,   20401,    0.2490,    2968,    0.0362,   16112,    0.0983,    5824,    0.0711,   10288,    0.1256,   44455,    0.2713,   25485,    0.3111,   18970,    0.2316,   24860,    0.1517,    5766,    0.0704,   19094,    0.2331,   22680,    0.1384,    3229,    0.0394,   19451,    0.2374,
 234,  125654,    0.7670,   70976,    0.8664,   54678,    0.6675,   57426,    0.3505,   16664,    0.2034,   40762,    0.4976,   67084,    0.4095,   41452,    0.5060,   25632,    0.3129,   46914,    0.2863,   26686,    0.3258,   20228,    0.2469,   34797,    0.2124,  -11004,   -0.1343,   45801,    0.5591,  136927,    0.8358,   58354,    0.7124,   78573,    0.9592,   59806,    0.3650,   22357,    0.2729,   37449,    0.4572,  109715,    0.6697,   51107,    0.6239,   58608,    0.7155,   81070,    0.4948,   60539,    0.7390,   20531,    0.2506,  100076,    0.6108,   37299,    0.4553,   62777,    0.7663,   67509,    0.4121,   31681,    0.3867,   35828,    0.4374,   34891,    0.2130,   26186,    0.3197,    8705,    0.1063,   52738,    0.3219,    5796,    0.0708,   46942,    0.5730,   46104,    0.2814,   16534,    0.2018,   29570,    0.3610,   30705,    0.1874,   30017,    0.3664,     688,    0.0084,   32430,    0.1979,   25854,    0.3156,    6576,    0.0803,   31626,    0.1930,   14785,    0.1805,   16841,    0.2056,   32393,    0.1977,    7186,    0.0877,   25207,    0.3077,   11722,    0.0715,   18704,    0.2283,   -6982,   -0.0852,    5398,    0.0329,    -869,   -0.0106,    6267,    0.0765,  -23555,   -0.1438,   -5744,   -0.0701,  -17811,   -0.2174,   33382,    0.2038,   21921,    0.2676,   11461,    0.1399,   -7030,   -0.0429,  -15449,   -0.1886,    8419,    0.1028,   49151,    0.3000,   37050,    0.4523,   12101,    0.1477,   20807,    0.1270,   12507,    0.1527,    8300,    0.1013,   32329,    0.1973,   11901,    0.1453,   20428,    0.2494,   13883,    0.0847,    8834,    0.1078,    5049,    0.0616,   24251,    0.1480,   19180,    0.2341,    5071,    0.0619,   18263,    0.1115,    8386,    0.1024,    9877,    0.1206,   48298,    0.2948,   27548,    0.3363,   20750,    0.2533,   25755,    0.1572,    6872,    0.0839,   18883,    0.2305,   22288,    0.1360,    4001,    0.0488,   18287,    0.2232,
 235,  125455,    0.7657,   67136,    0.8196,   58319,    0.7119,   55678,    0.3398,   13754,    0.1679,   41924,    0.5118,   64618,    0.3944,   39503,    0.4822,   25115,    0.3066,   49350,    0.3012,   28777,    0.3513,   20573,    0.2511,   37991,    0.2319,   -5257,   -0.0642,   43248,    0.5279,  133361,    0.8140,   57480,    0.7017,   75881,    0.9263,   57289,    0.3497,   19963,    0.2437,   37326,    0.4557,  111673,    0.6816,   54881,    0.6700,   56792,    0.6933,   82600,    0.5042,   60218,    0.7351,   22382,    0.2732,  101013,    0.6166,   38761,    0.4732,   62252,    0.7599,   65303,    0.3986,   30531,    0.3727,   34772,    0.4245,   34097,    0.2081,   25264,    0.3084,    8833,    0.1078,   50385,    0.3075,    3662,    0.0447,   46723,    0.5704,   47836,    0.2920,   19344,    0.2361,   28492,    0.3478,   30363,    0.1853,   31952,    0.3901,   -1589,   -0.0194,   33345,    0.2035,   27685,    0.3380,    5660,    0.0691,   30002,    0.1831,   13298,    0.1623,   16704,    0.2039,   36441,    0.2224,   10461,    0.1277,   25980,    0.3171,   10559,    0.0644,   18983,    0.2317,   -8424,   -0.1028,    4661,    0.0284,    -325,   -0.0040,    4986,    0.0609,  -23992,   -0.1464,   -4929,   -0.0602,  -19063,   -0.2327,   28869,    0.1762,   21622,    0.2639,    7247,    0.0885,   -3253,   -0.0199,  -13693,   -0.1672,   10440,    0.1274,   50068,    0.3056,   39125,    0.4776,   10943,    0.1336,   26190,    0.1599,   17019,    0.2078,    9171,    0.1120,   32276,    0.1970,   11982,    0.1463,   20294,    0.2477,   15556,    0.0949,    8781,    0.1072,    6775,    0.0827,   23994,    0.1465,   18237,    0.2226,    5757,    0.0703,   20207,    0.1233,    9584,    0.1170,   10623,    0.1297,   48369,    0.2952,   26573,    0.3244,   21796,    0.2661,   24292,    0.1483,    6715,    0.0820,   17577,    0.2146,   19213,    0.1173,    4624,    0.0564,   14589,    0.1781,
 236,  125069,    0.7634,   65915,    0.8047,   59154,    0.7221,   56763,    0.3465,   14802,    0.1807,   41961,    0.5122,   65138,    0.3976,   38824,    0.4739,   26314,    0.3212,   55286,    0.3374,   32906,    0.4017,   22380,    0.2732,   42708,    0.2607,   -1705,   -0.0208,   44413,    0.5422,  132313,    0.8076,   58980,    0.7200,   73333,    0.8952,   51169,    0.3123,   19728,    0.2408,   31441,    0.3838,  110829,    0.6765,   53523,    0.6534,   57306,    0.6996,   78363,    0.4783,   54434,    0.6645,   23929,    0.2921,   99778,    0.6090,   38356,    0.4682,   61422,    0.7498,   67132,    0.4098,   32038,    0.3911,   35094,    0.4284,   28590,    0.1745,   21280,    0.2598,    7310,    0.0892,   50996,    0.3113,    1361,    0.0166,   49635,    0.6059,   55600,    0.3394,   22813,    0.2785,   32787,    0.4002,   30401,    0.1856,   32341,    0.3948,   -1940,   -0.0237,   31732,    0.1937,   27259,    0.3328,    4473,    0.0546,   28067,    0.1713,   12947,    0.1580,   15120,    0.1846,   36213,    0.2210,   12732,    0.1554,   23481,    0.2866,   11245,    0.0686,   19475,    0.2377,   -8230,   -0.1005,    7928,    0.0484,    1975,    0.0241,    5953,    0.0727,  -26040,   -0.1589,   -3951,   -0.0482,  -22089,   -0.2696,   27787,    0.1696,   21423,    0.2615,    6364,    0.0777,   -1913,   -0.0117,  -13717,   -0.1674,   11804,    0.1441,   46365,    0.2830,   37372,    0.4562,    8993,    0.1098,   28438,    0.1736,   16663,    0.2034,   11775,    0.1437,   31944,    0.1950,   12701,    0.1550,   19243,    0.2349,   11483,    0.0701,    6784,    0.0828,    4699,    0.0574,   24694,    0.1507,   15464,    0.1888,    9230,    0.1127,   19559,    0.1194,    8593,    0.1049,   10966,    0.1339,   48395,    0.2954,   27201,    0.3321,   21194,    0.2587,   23289,    0.1421,    7434,    0.0907,   15855,    0.1935,   15557,    0.0950,    3295,    0.0402,   12262,    0.1497,
 237,  123534,    0.7540,   63866,    0.7796,   59668,    0.7284,   58857,    0.3592,   16571,    0.2023,   42286,    0.5162,   65565,    0.4002,   36498,    0.4455,   29067,    0.3548,   48873,    0.2983,   30205,    0.3687,   18668,    0.2279,   39097,    0.2386,   -4840,   -0.0591,   43937,    0.5364,  127803,    0.7801,   60401,    0.7373,   67402,    0.8228,   49475,    0.3020,   17696,    0.2160,   31779,    0.3879,  110280,    0.6731,   51213,    0.6252,   59067,    0.7211,   80552,    0.4917,   52590,    0.6420,   27962,    0.3413,  101426,    0.6191,   40818,    0.4983,   60608,    0.7399,   64872,    0.3960,   28673,    0.3500,   36199,    0.4419,   29119,    0.1777,   20622,    0.2517,    8497,    0.1037,   54955,    0.3354,    -442,   -0.0054,   55397,    0.6763,   58571,    0.3575,   19714,    0.2407,   38857,    0.4743,   25082,    0.1531,   29849,    0.3644,   -4767,   -0.0582,   31154,    0.1902,   25984,    0.3172,    5170,    0.0631,   29353,    0.1792,   13842,    0.1690,   15511,    0.1893,   34982,    0.2135,   12068,    0.1473,   22914,    0.2797,    7120,    0.0435,   17939,    0.2190,  -10819,   -0.1321,    8184,    0.0500,     809,    0.0099,    7375,    0.0900,  -31285,   -0.1910,   -7130,   -0.0870,  -24155,   -0.2949,   24080,    0.1470,   18805,    0.2296,    5275,    0.0644,   -1688,   -0.0103,  -14030,   -0.1713,   12342,    0.1507,   40902,    0.2497,   35519,    0.4336,    5383,    0.0657,   28522,    0.1741,   17931,    0.2189,   10591,    0.1293,   32182,    0.1964,   14196,    0.1733,   17986,    0.2196,   13109,    0.0800,    7298,    0.0891,    5811,    0.0709,   27135,    0.1656,   15432,    0.1884,   11703,    0.1429,   19081,    0.1165,    8052,    0.0983,   11029,    0.1346,   44950,    0.2744,   24871,    0.3036,   20079,    0.2451,   26052,    0.1590,   10060,    0.1228,   15992,    0.1952,   14221,    0.0868,    4356,    0.0532,    9865,    0.1204,
 238,  126308,    0.7709,   68488,    0.8361,   57820,    0.7058,   53740,    0.3280,   16231,    0.1981,   37509,    0.4579,   64238,    0.3921,   34416,    0.4201,   29822,    0.3640,   47510,    0.2900,   31798,    0.3882,   15712,    0.1918,   44108,    0.2692,   -4377,   -0.0534,   48485,    0.5919,  128580,    0.7848,   61863,    0.7552,   66717,    0.8144,   49415,    0.3016,   16556,    0.2021,   32859,    0.4011,  112131,    0.6844,   51672,    0.6308,   60459,    0.7380,   75822,    0.4628,   48063,    0.5867,   27759,    0.3389,   96973,    0.5919,   38882,    0.4746,   58091,    0.7091,   58572,    0.3575,   26077,    0.3183,   32495,    0.3967,   35947,    0.2194,   22946,    0.2801,   13001,    0.1587,   61346,    0.3744,    1669,    0.0204,   59677,    0.7285,   61217,    0.3737,   20663,    0.2522,   40554,    0.4951,   24105,    0.1471,   29573,    0.3610,   -5468,   -0.0668,   28405,    0.1734,   26515,    0.3237,    1890,    0.0231,   31647,    0.1932,   14660,    0.1790,   16987,    0.2074,   35014,    0.2137,   11276,    0.1377,   23738,    0.2898,    4692,    0.0286,   17091,    0.2086,  -12399,   -0.1514,    9333,    0.0570,     777,    0.0095,    8556,    0.1044,  -35958,   -0.2195,   -9863,   -0.1204,  -26095,   -0.3186,   22230,    0.1357,   16878,    0.2060,    5352,    0.0653,   -2049,   -0.0125,  -13907,   -0.1698,   11858,    0.1448,   36558,    0.2231,   32635,    0.3984,    3923,    0.0479,   27842,    0.1699,   16506,    0.2015,   11336,    0.1384,   34785,    0.2123,   15379,    0.1877,   19406,    0.2369,   13690,    0.0836,    9189,    0.1122,    4501,    0.0549,   27889,    0.1702,   14067,    0.1717,   13822,    0.1687,   15405,    0.0940,    5226,    0.0638,   10179,    0.1243,   40065,    0.2445,   21904,    0.2674,   18161,    0.2217,   26913,    0.1643,   12672,    0.1547,   14241,    0.1738,   11996,    0.0732,    3047,    0.0372,    8949,    0.1092,
 239,  125172,    0.7640,   71576,    0.8738,   53596,    0.6543,   48563,    0.2964,   19663,    0.2400,   28900,    0.3528,   65178,    0.3978,   33804,    0.4127,   31374,    0.3830,   46736,    0.2853,   30638,    0.3740,   16098,    0.1965,   39377,    0.2403,   -7641,   -0.0933,   47018,    0.5740,  129576,    0.7909,   64426,    0.7865,   65150,    0.7953,   50148,    0.3061,   16431,    0.2006,   33717,    0.4116,  112674,    0.6877,   54227,    0.6620,   58447,    0.7135,   79487,    0.4852,   50441,    0.6158,   29046,    0.3546,   99354,    0.6064,   42127,    0.5143,   57227,    0.6986,   54552,    0.3330,   22823,    0.2786,   31729,    0.3873,   40146,    0.2450,   25054,    0.3058,   15092,    0.1842,   59283,    0.3618,    1168,    0.0143,   58115,    0.7094,   65171,    0.3978,   20232,    0.2470,   44939,    0.5486,   16096,    0.0982,   23433,    0.2861,   -7337,   -0.0896,   33336,    0.2035,   25439,    0.3105,    7897,    0.0964,   29654,    0.1810,   12459,    0.1521,   17195,    0.2099,   33721,    0.2058,   10547,    0.1288,   23174,    0.2829,    2744,    0.0167,   15385,    0.1878,  -12641,   -0.1543,    8609,    0.0525,     656,    0.0080,    7953,    0.0971,  -39186,   -0.2392,  -10768,   -0.1314,  -28418,   -0.3469,   22128,    0.1351,   16082,    0.1963,    6046,    0.0738,   -2745,   -0.0168,  -12043,   -0.1470,    9298,    0.1135,   33058,    0.2018,   28522,    0.3482,    4536,    0.0554,   24161,    0.1475,   15239,    0.1860,    8922,    0.1089,   34014,    0.2076,   16259,    0.1985,   17755,    0.2167,   16361,    0.0999,   11614,    0.1418,    4747,    0.0579,   29803,    0.1819,   16043,    0.1958,   13760,    0.1680,   11086,    0.0677,    3258,    0.0398,    7828,    0.0956,   35598,    0.2173,   20303,    0.2478,   15295,    0.1867,   27339,    0.1669,   15137,    0.1848,   12202,    0.1490,   11365,    0.0694,    1941,    0.0237,    9424,    0.1150,
