Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
 514,  112339,    0.6857,   24133,    0.2946,   88206,    1.0768,   12788,    0.0781,   -3445,   -0.0421,   16233,    0.1982,   55655,    0.3397,   13864,    0.1692,   41791,    0.5102,  118941,    0.7260,  100668,    1.2289,   18273,    0.2231,   90273,    0.5510,   64739,    0.7903,   25534,    0.3117,     967,    0.0059,    3772,    0.0460,   -2805,   -0.0342,   52711,    0.3217,    8200,    0.1001,   44511,    0.5434,   -3101,   -0.0189,   -4638,   -0.0566,    1537,    0.0188,   97796,    0.5969,   63867,    0.7797,   33929,    0.4142,   83712,    0.5110,   33700,    0.4114,   50012,    0.6105,   64655,    0.3946,   33953,    0.4145,   30702,    0.3748,   36589,    0.2233,    8521,    0.1040,   28068,    0.3426,   36212,    0.2210,   27067,    0.3304,    9145,    0.1116,   23563,    0.1438,    5072,    0.0619,   18491,    0.2257,   46750,    0.2853,   12728,    0.1554,   34022,    0.4153,  -45351,   -0.2768,  -36220,   -0.4422,   -9131,   -0.1115,  -38116,   -0.2326,  -30844,   -0.3765,   -7272,   -0.0888,  -67961,   -0.4148,  -27526,   -0.3360,  -40435,   -0.4936,  -70228,   -0.4287,  -49602,   -0.6055,  -20626,   -0.2518,  -54074,   -0.3301,  -24788,   -0.3026,  -29286,   -0.3575,  -49663,   -0.3031,   -4777,   -0.0583,  -44886,   -0.5479,  -54724,   -0.3340,  -23170,   -0.2828,  -31554,   -0.3852,  -36997,   -0.2258,  -16725,   -0.2042,  -20272,   -0.2475,  -53190,   -0.3247,  -17553,   -0.2143,  -35637,   -0.4350,  -81157,   -0.4954,  -43448,   -0.5304,  -37709,   -0.4603,  -68106,   -0.4157,  -19212,   -0.2345,  -48894,   -0.5969,  -51778,   -0.3160,  -20075,   -0.2451,  -31703,   -0.3870,  -68447,   -0.4178,  -57157,   -0.6977,  -11290,   -0.1378,  -65631,   -0.4006,   -7429,   -0.0907,  -58202,   -0.7105,  -66545,   -0.4062,  -22893,   -0.2795,  -43652,   -0.5329,
 515,  113532,    0.6930,   24402,    0.2979,   89130,    1.0880,    9793,    0.0598,   -7218,   -0.0881,   17011,    0.2077,   59372,    0.3624,   14357,    0.1753,   45015,    0.5495,  117979,    0.7201,  100330,    1.2248,   17649,    0.2154,   91835,    0.5605,   67606,    0.8253,   24229,    0.2958,   -4209,   -0.0257,    1747,    0.0213,   -5956,   -0.0727,   51242,    0.3128,    6863,    0.0838,   44379,    0.5418,  -10659,   -0.0651,   -5757,   -0.0703,   -4902,   -0.0598,   90727,    0.5538,   63903,    0.7801,   26824,    0.3275,   80841,    0.4934,   27938,    0.3411,   52903,    0.6458,   67610,    0.4127,   33946,    0.4144,   33664,    0.4110,   28903,    0.1764,    5592,    0.0683,   23311,    0.2846,   43069,    0.2629,   30738,    0.3752,   12331,    0.1505,   18252,    0.1114,    2726,    0.0333,   15526,    0.1895,   48721,    0.2974,   11838,    0.1445,   36883,    0.4502,  -46876,   -0.2861,  -35685,   -0.4356,  -11191,   -0.1366,  -32791,   -0.2001,  -27893,   -0.3405,   -4898,   -0.0598,  -67446,   -0.4117,  -27217,   -0.3322,  -40229,   -0.4911,  -68290,   -0.4168,  -48850,   -0.5963,  -19440,   -0.2373,  -51535,   -0.3146,  -21108,   -0.2577,  -30427,   -0.3714,  -43962,   -0.2683,   -3952,   -0.0482,  -40010,   -0.4884,  -55928,   -0.3414,  -22504,   -0.2747,  -33424,   -0.4080,  -37005,   -0.2259,  -14720,   -0.1797,  -22285,   -0.2720,  -49727,   -0.3035,  -16120,   -0.1968,  -33607,   -0.4103,  -79618,   -0.4860,  -42938,   -0.5242,  -36680,   -0.4478,  -65912,   -0.4023,  -19120,   -0.2334,  -46792,   -0.5712,  -52141,   -0.3183,  -21882,   -0.2671,  -30259,   -0.3694,  -65499,   -0.3998,  -54657,   -0.6672,  -10842,   -0.1324,  -63754,   -0.3891,   -6499,   -0.0793,  -57255,   -0.6989,  -62022,   -0.3786,  -19467,   -0.2376,  -42555,   -0.5195,
 516,  106789,    0.6518,   20354,    0.2485,   86435,    1.0551,    8351,    0.0510,   -8819,   -0.1077,   17170,    0.2096,   54396,    0.3320,   12349,    0.1507,   42047,    0.5133,  110830,    0.6765,   99639,    1.2163,   11191,    0.1366,   94849,    0.5789,   69597,    0.8496,   25252,    0.3083,   -3518,   -0.0215,    3980,    0.0486,   -7498,   -0.0915,   56596,    0.3454,   12118,    0.1479,   44478,    0.5430,  -12084,   -0.0738,   -8279,   -0.1011,   -3805,   -0.0464,   88048,    0.5374,   66696,    0.8142,   21352,    0.2607,   74153,    0.4526,   24203,    0.2955,   49950,    0.6098,   71124,    0.4341,   33621,    0.4104,   37503,    0.4578,   26457,    0.1615,    5587,    0.0682,   20870,    0.2548,   40202,    0.2454,   27028,    0.3299,   13174,    0.1608,   14298,    0.0873,    1981,    0.0242,   12317,    0.1504,   52563,    0.3208,   11252,    0.1374,   41311,    0.5043,  -43106,   -0.2631,  -32970,   -0.4025,  -10136,   -0.1237,  -29773,   -0.1817,  -25663,   -0.3133,   -4110,   -0.0502,  -68175,   -0.4161,  -26958,   -0.3291,  -41217,   -0.5032,  -65160,   -0.3977,  -47371,   -0.5783,  -17789,   -0.2172,  -51775,   -0.3160,  -19988,   -0.2440,  -31787,   -0.3880,  -42274,   -0.2580,   -2893,   -0.0353,  -39381,   -0.4807,  -54567,   -0.3331,  -21411,   -0.2614,  -33156,   -0.4047,  -37046,   -0.2261,  -13416,   -0.1638,  -23630,   -0.2885,  -50425,   -0.3078,  -17144,   -0.2093,  -33281,   -0.4063,  -76630,   -0.4677,  -42984,   -0.5247,  -33646,   -0.4107,  -65861,   -0.4020,  -20060,   -0.2449,  -45801,   -0.5591,  -53657,   -0.3275,  -22697,   -0.2771,  -30960,   -0.3779,  -63125,   -0.3853,  -54916,   -0.6704,   -8209,   -0.1002,  -62434,   -0.3811,   -5385,   -0.0657,  -57049,   -0.6964,  -61403,   -0.3748,  -16886,   -0.2061,  -44517,   -0.5434,
 517,  102305,    0.6244,   16764,    0.2046,   85541,    1.0442,   10571,    0.0645,   -9861,   -0.1204,   20432,    0.2494,   51068,    0.3117,   11679,    0.1426,   39389,    0.4808,  100610,    0.6141,   95023,    1.1600,    5587,    0.0682,   96487,    0.5889,   69767,    0.8517,   26720,    0.3262,   -2030,   -0.0124,    7224,    0.0882,   -9254,   -0.1130,   59956,    0.3660,   15891,    0.1940,   44065,    0.5379,  -13083,   -0.0799,   -8143,   -0.0994,   -4940,   -0.0603,   85185,    0.5199,   63607,    0.7765,   21578,    0.2634,   67750,    0.4135,   21452,    0.2619,   46298,    0.5652,   72851,    0.4447,   34229,    0.4178,   38622,    0.4715,   24902,    0.1520,    3571,    0.0436,   21331,    0.2604,   37840,    0.2310,   22348,    0.2728,   15492,    0.1891,   10182,    0.0621,    1331,    0.0162,    8851,    0.1080,   52287,    0.3191,    9523,    0.1163,   42764,    0.5220,  -38767,   -0.2366,  -28295,   -0.3454,  -10472,   -0.1278,  -23332,   -0.1424,  -22523,   -0.2749,    -809,   -0.0099,  -69806,   -0.4261,  -28628,   -0.3495,  -41178,   -0.5027,  -62102,   -0.3791,  -47456,   -0.5793,  -14646,   -0.1788,  -54046,   -0.3299,  -20253,   -0.2472,  -33793,   -0.4125,  -43096,   -0.2630,   -3549,   -0.0433,  -39547,   -0.4828,  -56106,   -0.3425,  -21433,   -0.2616,  -34673,   -0.4233,  -38198,   -0.2331,  -13851,   -0.1691,  -24347,   -0.2972,  -53877,   -0.3288,  -19658,   -0.2400,  -34219,   -0.4177,  -73884,   -0.4510,  -42290,   -0.5163,  -31594,   -0.3857,  -62914,   -0.3840,  -19629,   -0.2396,  -43285,   -0.5284,  -53034,   -0.3237,  -24687,   -0.3014,  -28347,   -0.3460,  -64763,   -0.3953,  -57178,   -0.6980,   -7585,   -0.0926,  -58565,   -0.3575,   -4475,   -0.0546,  -54090,   -0.6603,  -59577,   -0.3636,  -13944,   -0.1702,  -45633,   -0.5571,
 518,   95741,    0.5844,   14959,    0.1826,   80782,    0.9861,   14341,    0.0875,   -8452,   -0.1032,   22793,    0.2782,   46080,    0.2813,    9283,    0.1133,   36797,    0.4492,   94652,    0.5777,   91121,    1.1124,    3531,    0.0431,   95415,    0.5824,   64343,    0.7855,   31072,    0.3793,     181,    0.0011,   10105,    0.1234,   -9924,   -0.1211,   60866,    0.3715,   17795,    0.2172,   43071,    0.5258,  -10287,   -0.0628,   -7844,   -0.0958,   -2443,   -0.0298,   88068,    0.5375,   67677,    0.8262,   20391,    0.2489,   60928,    0.3719,   18890,    0.2306,   42038,    0.5132,   69825,    0.4262,   32300,    0.3943,   37525,    0.4581,   27805,    0.1697,    3010,    0.0367,   24795,    0.3027,   36820,    0.2247,   21752,    0.2655,   15068,    0.1839,    2226,    0.0136,   -1868,   -0.0228,    4094,    0.0500,   45973,    0.2806,    6717,    0.0820,   39256,    0.4792,  -39803,   -0.2429,  -25873,   -0.3158,  -13930,   -0.1700,  -21718,   -0.1326,  -21086,   -0.2574,    -632,   -0.0077,  -70263,   -0.4289,  -29975,   -0.3659,  -40288,   -0.4918,  -61936,   -0.3780,  -49893,   -0.6091,  -12043,   -0.1470,  -54231,   -0.3310,  -20009,   -0.2443,  -34222,   -0.4178,  -42325,   -0.2583,   -2877,   -0.0351,  -39448,   -0.4816,  -53744,   -0.3280,  -21226,   -0.2591,  -32518,   -0.3970,  -36810,   -0.2247,  -12698,   -0.1550,  -24112,   -0.2943,  -50515,   -0.3083,  -18395,   -0.2246,  -32120,   -0.3921,  -71790,   -0.4382,  -42306,   -0.5164,  -29484,   -0.3599,  -62437,   -0.3811,  -19779,   -0.2415,  -42658,   -0.5207,  -48969,   -0.2989,  -23674,   -0.2890,  -25295,   -0.3088,  -66535,   -0.4061,  -59918,   -0.7314,   -6617,   -0.0808,  -57549,   -0.3513,   -5992,   -0.0731,  -51557,   -0.6294,  -55695,   -0.3399,  -12026,   -0.1468,  -43669,   -0.5331,
 519,   99744,    0.6088,   18138,    0.2214,   81606,    0.9962,   19051,    0.1163,   -2058,   -0.0251,   21109,    0.2577,   44285,    0.2703,    5582,    0.0681,   38703,    0.4725,   86792,    0.5298,   85400,    1.0425,    1392,    0.0170,   88511,    0.5402,   58148,    0.7098,   30363,    0.3707,    3839,    0.0234,   13253,    0.1618,   -9414,   -0.1149,   59440,    0.3628,   18325,    0.2237,   41115,    0.5019,  -11239,   -0.0686,   -7478,   -0.0913,   -3761,   -0.0459,   81622,    0.4982,   65915,    0.8047,   15707,    0.1917,   59211,    0.3614,   18448,    0.2252,   40763,    0.4976,   66491,    0.4058,   29767,    0.3634,   36724,    0.4483,   24763,    0.1511,    3963,    0.0484,   20800,    0.2539,   35927,    0.2193,   22399,    0.2734,   13528,    0.1651,    3340,    0.0204,   -1724,   -0.0210,    5064,    0.0618,   43760,    0.2671,    7003,    0.0855,   36757,    0.4487,  -37654,   -0.2298,  -23895,   -0.2917,  -13759,   -0.1680,  -23064,   -0.1408,  -21407,   -0.2613,   -1657,   -0.0202,  -67315,   -0.4109,  -30226,   -0.3690,  -37089,   -0.4528,  -60688,   -0.3704,  -49947,   -0.6097,  -10741,   -0.1311,  -55875,   -0.3410,  -21845,   -0.2667,  -34030,   -0.4154,  -41979,   -0.2562,   -3814,   -0.0466,  -38165,   -0.4659,  -53177,   -0.3246,  -21393,   -0.2612,  -31784,   -0.3880,  -33204,   -0.2027,  -10692,   -0.1305,  -22512,   -0.2748,  -46144,   -0.2816,  -17620,   -0.2151,  -28524,   -0.3482,  -75221,   -0.4591,  -42911,   -0.5238,  -32310,   -0.3944,  -62880,   -0.3838,  -18642,   -0.2276,  -44238,   -0.5400,  -44434,   -0.2712,  -19630,   -0.2396,  -24804,   -0.3028,  -68651,   -0.4190,  -60528,   -0.7389,   -8123,   -0.0992,  -58120,   -0.3547,   -6944,   -0.0848,  -51176,   -0.6247,  -53831,   -0.3286,  -10729,   -0.1310,  -43102,   -0.5262,
 520,  104210,    0.6361,   22544,    0.2752,   81666,    0.9969,   23016,    0.1405,    2008,    0.0245,   21008,    0.2565,   40192,    0.2453,    1622,    0.0198,   38570,    0.4708,   80552,    0.4917,   81578,    0.9959,   -1026,   -0.0125,   82412,    0.5030,   53156,    0.6489,   29256,    0.3571,    5968,    0.0364,   15554,    0.1899,   -9586,   -0.1170,   61234,    0.3738,   16877,    0.2060,   44357,    0.5415,  -13932,   -0.0850,   -7876,   -0.0961,   -6056,   -0.0739,   78465,    0.4789,   66053,    0.8063,   12412,    0.1515,   58206,    0.3553,   18662,    0.2278,   39544,    0.4827,   62727,    0.3829,   28722,    0.3506,   34005,    0.4151,   22355,    0.1364,    6453,    0.0788,   15902,    0.1941,   37473,    0.2287,   25060,    0.3059,   12413,    0.1515,    4152,    0.0253,    -718,   -0.0088,    4870,    0.0595,   41767,    0.2549,    3569,    0.0436,   38198,    0.4663,  -36346,   -0.2218,  -19922,   -0.2432,  -16424,   -0.2005,  -26826,   -0.1637,  -21960,   -0.2681,   -4866,   -0.0594,  -62637,   -0.3823,  -26545,   -0.3240,  -36092,   -0.4406,  -61397,   -0.3747,  -52440,   -0.6402,   -8957,   -0.1093,  -54744,   -0.3341,  -23263,   -0.2840,  -31481,   -0.3843,  -36389,   -0.2221,   -1434,   -0.0175,  -34955,   -0.4267,  -53184,   -0.3246,  -23270,   -0.2841,  -29914,   -0.3652,  -32208,   -0.1966,  -10675,   -0.1303,  -21533,   -0.2629,  -41267,   -0.2519,  -15892,   -0.1940,  -25375,   -0.3098,  -80913,   -0.4939,  -45163,   -0.5513,  -35750,   -0.4364,  -65364,   -0.3990,  -17931,   -0.2189,  -47433,   -0.5790,  -40209,   -0.2454,  -17372,   -0.2121,  -22837,   -0.2788,  -71261,   -0.4350,  -61999,   -0.7568,   -9262,   -0.1131,  -57968,   -0.3538,   -7098,   -0.0866,  -50870,   -0.6210,  -54148,   -0.3305,  -10309,   -0.1258,  -43839,   -0.5352,
 521,  102248,    0.6241,   22819,    0.2786,   79429,    0.9696,   26398,    0.1611,    4905,    0.0599,   21493,    0.2624,   36273,    0.2214,    2298,    0.0281,   33975,    0.4147,   76899,    0.4694,   78372,    0.9567,   -1473,   -0.0180,   79792,    0.4870,   49008,    0.5983,   30784,    0.3758,    7051,    0.0430,   14813,    0.1808,   -7762,   -0.0948,   66894,    0.4083,   16652,    0.2033,   50242,    0.6133,  -13173,   -0.0804,   -6493,   -0.0793,   -6680,   -0.0815,   76015,    0.4640,   66385,    0.8104,    9630,    0.1176,   62226,    0.3798,   23629,    0.2884,   38597,    0.4712,   59113,    0.3608,   30335,    0.3703,   28778,    0.3513,   18084,    0.1104,    7788,    0.0951,   10296,    0.1257,   37088,    0.2264,   24101,    0.2942,   12987,    0.1585,    6588,    0.0402,    1917,    0.0234,    4671,    0.0570,   39562,    0.2415,    4495,    0.0549,   35067,    0.4281,  -34746,   -0.2121,  -18229,   -0.2225,  -16517,   -0.2016,  -26762,   -0.1633,  -21222,   -0.2591,   -5540,   -0.0676,  -63094,   -0.3851,  -25789,   -0.3148,  -37305,   -0.4554,  -58503,   -0.3571,  -50692,   -0.6188,   -7811,   -0.0954,  -55479,   -0.3386,  -24745,   -0.3021,  -30734,   -0.3752,  -32186,   -0.1965,     110,    0.0013,  -32296,   -0.3943,  -52746,   -0.3219,  -24864,   -0.3035,  -27882,   -0.3404,  -28045,   -0.1712,   -8693,   -0.1061,  -19352,   -0.2362,  -37668,   -0.2299,  -17247,   -0.2105,  -20421,   -0.2493,  -83810,   -0.5116,  -47425,   -0.5789,  -36385,   -0.4442,  -65190,   -0.3979,  -16808,   -0.2052,  -48382,   -0.5906,  -40084,   -0.2447,  -16596,   -0.2026,  -23488,   -0.2867,  -69753,   -0.4258,  -60447,   -0.7379,   -9306,   -0.1136,  -59572,   -0.3636,   -7010,   -0.0856,  -52562,   -0.6416,  -54112,   -0.3303,  -10248,   -0.1251,  -43864,   -0.5355,
 522,   96495,    0.5890,   21118,    0.2578,   75377,    0.9202,   21737,    0.1327,    6877,    0.0840,   14860,    0.1814,   34832,    0.2126,    4566,    0.0557,   30266,    0.3695,   67782,    0.4137,   70566,    0.8614,   -2784,   -0.0340,   76501,    0.4669,   45867,    0.5599,   30634,    0.3740,    8739,    0.0533,   15770,    0.1925,   -7031,   -0.0858,   62123,    0.3792,   15040,    0.1836,   47083,    0.5748,  -12404,   -0.0757,   -1148,   -0.0140,  -11256,   -0.1374,   81333,    0.4964,   68119,    0.8316,   13214,    0.1613,   53588,    0.3271,   20201,    0.2466,   33387,    0.4076,   55990,    0.3417,   32038,    0.3911,   23952,    0.2924,   18485,    0.1128,   13592,    0.1659,    4893,    0.0597,   31762,    0.1939,   18551,    0.2265,   13211,    0.1613,    8108,    0.0495,    5667,    0.0692,    2441,    0.0298,   42115,    0.2571,    7418,    0.0906,   34697,    0.4236,  -34761,   -0.2122,  -17283,   -0.2110,  -17478,   -0.2134,  -26400,   -0.1611,  -19244,   -0.2349,   -7156,   -0.0874,  -60649,   -0.3702,  -23487,   -0.2867,  -37162,   -0.4537,  -54155,   -0.3305,  -47470,   -0.5795,   -6685,   -0.0816,  -53932,   -0.3292,  -24827,   -0.3031,  -29105,   -0.3553,  -32859,   -0.2006,      80,    0.0010,  -32939,   -0.4021,  -54641,   -0.3335,  -26564,   -0.3243,  -28077,   -0.3427,  -25662,   -0.1566,   -7262,   -0.0887,  -18400,   -0.2246,  -33750,   -0.2060,  -15894,   -0.1940,  -17856,   -0.2180,  -89889,   -0.5487,  -50826,   -0.6205,  -39063,   -0.4769,  -68829,   -0.4201,  -19290,   -0.2355,  -49539,   -0.6047,  -40267,   -0.2458,  -16286,   -0.1988,  -23981,   -0.2927,  -69262,   -0.4228,  -59664,   -0.7283,   -9598,   -0.1172,  -61585,   -0.3759,   -9053,   -0.1105,  -52532,   -0.6413,  -55965,   -0.3416,  -11570,   -0.1412,  -44395,   -0.5419,
 523,   90695,    0.5536,   16002,    0.1953,   74693,    0.9118,   20836,    0.1272,    7082,    0.0865,   13754,    0.1679,   32574,    0.1988,    3528,    0.0431,   29046,    0.3546,   58303,    0.3559,   66099,    0.8069,   -7796,   -0.0952,   78583,    0.4796,   47258,    0.5769,   31325,    0.3824,    8498,    0.0519,   13093,    0.1598,   -4595,   -0.0561,   56050,    0.3421,   13331,    0.1627,   42719,    0.5215,  -15161,   -0.0925,    -376,   -0.0046,  -14785,   -0.1805,   80022,    0.4884,   67078,    0.8188,   12944,    0.1580,   47115,    0.2876,   18475,    0.2255,   28640,    0.3496,   55191,    0.3369,   32933,    0.4020,   22258,    0.2717,   19205,    0.1172,   17532,    0.2140,    1673,    0.0204,   27266,    0.1664,   16032,    0.1957,   11234,    0.1371,   12177,    0.0743,    8454,    0.1032,    3723,    0.0454,   46054,    0.2811,   12236,    0.1494,   33818,    0.4128,  -30905,   -0.1886,  -15674,   -0.1913,  -15231,   -0.1859,  -25659,   -0.1566,  -16656,   -0.2033,   -9003,   -0.1099,  -62639,   -0.3823,  -24115,   -0.2944,  -38524,   -0.4703,  -51984,   -0.3173,  -46107,   -0.5628,   -5877,   -0.0717,  -50545,   -0.3085,  -23619,   -0.2883,  -26926,   -0.3287,  -30647,   -0.1871,    2732,    0.0334,  -33379,   -0.4075,  -53189,   -0.3246,  -24914,   -0.3041,  -28275,   -0.3452,  -23513,   -0.1435,   -6022,   -0.0735,  -17491,   -0.2135,  -29863,   -0.1823,  -14035,   -0.1713,  -15828,   -0.1932,  -94728,   -0.5782,  -52984,   -0.6468,  -41744,   -0.5096,  -67694,   -0.4132,  -20052,   -0.2448,  -47642,   -0.5816,  -39510,   -0.2412,  -17493,   -0.2135,  -22017,   -0.2688,  -66284,   -0.4046,  -57196,   -0.6982,   -9088,   -0.1109,  -63619,   -0.3883,  -10973,   -0.1340,  -52646,   -0.6427,  -56401,   -0.3443,  -11943,   -0.1458,  -44458,   -0.5427,
 524,   84411,    0.5152,   12843,    0.1568,   71568,    0.8737,   18329,    0.1119,    3539,    0.0432,   14790,    0.1805,   31082,    0.1897,    4237,    0.0517,   26845,    0.3277,   55136,    0.3365,   61842,    0.7549,   -6706,   -0.0819,   83398,    0.5090,   48472,    0.5917,   34926,    0.4264,    6350,    0.0388,   11498,    0.1404,   -5148,   -0.0628,   50562,    0.3086,   10818,    0.1321,   39744,    0.4852,  -20572,   -0.1256,   -2334,   -0.0285,  -18238,   -0.2226,   78681,    0.4802,   64860,    0.7918,   13821,    0.1687,   39099,    0.2386,   18386,    0.2244,   20713,    0.2529,   56354,    0.3440,   31907,    0.3895,   24447,    0.2984,   26620,    0.1625,   24283,    0.2964,    2337,    0.0285,   18730,    0.1143,   11978,    0.1462,    6752,    0.0824,   13962,    0.0852,   11400,    0.1392,    2562,    0.0313,   45719,    0.2791,   17103,    0.2088,   28616,    0.3493,  -28268,   -0.1725,  -14699,   -0.1794,  -13569,   -0.1656,  -24215,   -0.1478,  -16540,   -0.2019,   -7675,   -0.0937,  -65510,   -0.3999,  -25282,   -0.3086,  -40228,   -0.4911,  -49195,   -0.3003,  -44783,   -0.5467,   -4412,   -0.0539,  -46481,   -0.2837,  -23277,   -0.2842,  -23204,   -0.2833,  -33273,   -0.2031,    3252,    0.0397,  -36525,   -0.4459,  -54119,   -0.3303,  -23641,   -0.2886,  -30478,   -0.3721,  -22964,   -0.1402,   -6601,   -0.0806,  -16363,   -0.1997,  -25761,   -0.1572,  -11361,   -0.1387,  -14400,   -0.1758,  -93561,   -0.5711,  -52142,   -0.6365,  -41419,   -0.5056,  -64753,   -0.3952,  -18606,   -0.2271,  -46147,   -0.5633,  -41846,   -0.2554,  -20084,   -0.2452,  -21762,   -0.2657,  -64086,   -0.3912,  -54003,   -0.6592,  -10083,   -0.1231,  -58773,   -0.3587,   -9661,   -0.1179,  -49112,   -0.5995,  -57615,   -0.3517,  -13526,   -0.1651,  -44089,   -0.5382,
 525,   80069,    0.4887,   11202,    0.1367,   68867,    0.8407,   13446,    0.0821,    2058,    0.0251,   11388,    0.1390,   26563,    0.1621,    3567,    0.0435,   22996,    0.2807,   54929,    0.3353,   60082,    0.7334,   -5153,   -0.0629,   82350,    0.5026,   45378,    0.5539,   36972,    0.4513,    9538,    0.0582,   12988,    0.1585,   -3450,   -0.0421,   43736,    0.2670,    8658,    0.1057,   35078,    0.4282,  -19626,   -0.1198,    -142,   -0.0017,  -19484,   -0.2378,   74474,    0.4546,   59240,    0.7232,   15234,    0.1860,   33151,    0.2023,   16521,    0.2017,   16630,    0.2030,   52200,    0.3186,   29387,    0.3587,   22813,    0.2785,   30240,    0.1846,   28621,    0.3494,    1619,    0.0198,   14678,    0.0896,   11934,    0.1457,    2744,    0.0335,   14776,    0.0902,   12724,    0.1553,    2052,    0.0250,   44515,    0.2717,   18861,    0.2302,   25654,    0.3132,  -25575,   -0.1561,  -14122,   -0.1724,  -11453,   -0.1398,  -25166,   -0.1536,  -16136,   -0.1970,   -9030,   -0.1102,  -66142,   -0.4037,  -26254,   -0.3205,  -39888,   -0.4869,  -45720,   -0.2791,  -43406,   -0.5299,   -2314,   -0.0282,  -47181,   -0.2880,  -23546,   -0.2874,  -23635,   -0.2885,  -31458,   -0.1920,    5154,    0.0629,  -36612,   -0.4469,  -51417,   -0.3138,  -20871,   -0.2548,  -30546,   -0.3729,  -23102,   -0.1410,   -5519,   -0.0674,  -17583,   -0.2146,  -23808,   -0.1453,  -10830,   -0.1322,  -12978,   -0.1584,  -91114,   -0.5561,  -51201,   -0.6250,  -39913,   -0.4872,  -59855,   -0.3653,  -16635,   -0.2031,  -43220,   -0.5276,  -42385,   -0.2587,  -21252,   -0.2594,  -21133,   -0.2580,  -58997,   -0.3601,  -51323,   -0.6265,   -7674,   -0.0937,  -57480,   -0.3508,   -9609,   -0.1173,  -47871,   -0.5844,  -57023,   -0.3481,  -14425,   -0.1761,  -42598,   -0.5200,
 526,   74232,    0.4531,    9022,    0.1101,   65210,    0.7960,   14716,    0.0898,    4012,    0.0490,   10704,    0.1307,   31554,    0.1926,    4733,    0.0578,   26821,    0.3274,   54872,    0.3349,   58500,    0.7141,   -3628,   -0.0443,   78002,    0.4761,   41435,    0.5058,   36567,    0.4464,    7714,    0.0471,   10126,    0.1236,   -2412,   -0.0294,   37672,    0.2299,    5054,    0.0617,   32618,    0.3982,  -19195,   -0.1172,   -2203,   -0.0269,  -16992,   -0.2074,   66581,    0.4064,   50353,    0.6147,   16228,    0.1981,   26551,    0.1621,   12542,    0.1531,   14009,    0.1710,   54442,    0.3323,   33717,    0.4116,   20725,    0.2530,   35980,    0.2196,   31872,    0.3891,    4108,    0.0501,    9610,    0.0587,    8295,    0.1013,    1315,    0.0161,   14394,    0.0879,   17068,    0.2084,   -2674,   -0.0326,   40838,    0.2493,   17306,    0.2113,   23532,    0.2873,  -22693,   -0.1385,  -12684,   -0.1548,  -10009,   -0.1222,  -25372,   -0.1549,  -15899,   -0.1941,   -9473,   -0.1156,  -64176,   -0.3917,  -25132,   -0.3068,  -39044,   -0.4766,  -45670,   -0.2788,  -43762,   -0.5342,   -1908,   -0.0233,  -51829,   -0.3163,  -26217,   -0.3200,  -25612,   -0.3127,  -28011,   -0.1710,    7269,    0.0887,  -35280,   -0.4307,  -48311,   -0.2949,  -19024,   -0.2322,  -29287,   -0.3575,  -23087,   -0.1409,   -4588,   -0.0560,  -18499,   -0.2258,  -22019,   -0.1344,   -9811,   -0.1198,  -12208,   -0.1490,  -88171,   -0.5382,  -49934,   -0.6096,  -38237,   -0.4668,  -53892,   -0.3289,  -12584,   -0.1536,  -41308,   -0.5043,  -41657,   -0.2543,  -20516,   -0.2504,  -21141,   -0.2581,  -56363,   -0.3440,  -48157,   -0.5879,   -8206,   -0.1002,  -56519,   -0.3450,  -10343,   -0.1263,  -46176,   -0.5637,  -57307,   -0.3498,  -14704,   -0.1795,  -42603,   -0.5201,
